Unnamed: 0,From Date,To Date,PM2.5,PM10,NO,NO2,NOx,NH3,SO2,CO,Ozone,Benzene,Toluene,Eth-Benzene,MP-Xylene,RH,WS,WD,SR,BP,Xylene,AT,RF,TOT-RF,aqi
3011,02-01-2021 08:45,02-01-2021 09:00,144.17,278.0,,,,,3.02,0.16,4.0,30.62,0.0,37.21,,53.71,0.41,68.24,,982.8,0.0,23.72,0.0,0.0,243.0
3012,02-01-2021 09:00,02-01-2021 09:15,132.98,258.15,,,,,3.36,0.41,4.0,0.38,0.0,17.53,,52.23,0.36,70.57,,982.8,4.62,24.37,0.0,0.0,243.0
3013,02-01-2021 09:15,02-01-2021 09:30,126.45,244.64,,,,,2.33,0.58,5.0,35.93,0.0,36.88,0.01,50.26,0.41,60.29,,982.8,28.72,25.01,0.0,0.0,243.0
3014,02-01-2021 09:30,02-01-2021 09:45,126.01,243.86,,,,,1.81,0.31,5.0,98.03,0.0,15.79,0.02,50.01,0.5,76.79,,982.8,39.96,25.4,0.0,0.0,243.0
3015,02-01-2021 09:45,02-01-2021 10:00,139.26,269.61,,,,,2.64,0.46,5.0,47.23,20.05,33.2,,49.1,0.58,54.87,,982.8,0.0,25.81,0.0,0.0,243.0
3016,02-01-2021 10:00,02-01-2021 10:15,142.05,274.4,,,,,2.44,0.4,5.0,0.0,42.17,26.71,,48.22,0.68,53.97,,982.8,0.0,26.15,0.0,0.0,243.0
3017,02-01-2021 10:15,02-01-2021 10:30,146.61,284.3,,,,,2.22,0.62,5.0,0.0,0.0,56.17,141.43,47.33,0.63,66.82,,982.8,0.0,26.71,0.0,0.0,243.0
3018,02-01-2021 10:30,02-01-2021 10:45,149.26,290.06,,,,,2.81,0.13,7.0,0.0,0.0,,297.48,46.74,0.45,76.98,,983.2,0.0,27.2,0.0,0.0,243.0
3019,02-01-2021 10:45,02-01-2021 11:00,137.91,268.17,,,,,2.21,0.29,7.0,0.01,0.0,,,46.12,0.59,39.26,,982.5,0.0,27.47,0.0,0.0,243.0
3020,02-01-2021 11:00,02-01-2021 11:15,127.22,246.79,,,,,2.4,0.35,8.0,28.01,0.0,0.42,,45.57,0.56,74.82,,978.9,0.0,27.88,0.0,0.0,243.0
3021,02-01-2021 11:15,02-01-2021 11:30,128.44,248.52,,,,,2.0,0.08,9.0,58.86,21.53,9.8,,45.2,0.81,27.82,,977.5,0.0,28.05,0.0,0.0,243.0
3022,02-01-2021 11:30,02-01-2021 11:45,122.7,237.04,,,,,2.24,0.22,8.0,0.34,206.88,18.74,,44.31,0.57,62.37,,983.2,9.18,28.69,0.0,0.0,243.0
3023,02-01-2021 11:45,02-01-2021 12:00,119.39,231.1,,,,,2.17,0.22,10.0,0.72,340.0,,,43.58,0.62,60.39,,983.2,19.31,28.96,0.0,0.0,243.0
3024,02-01-2021 12:00,02-01-2021 12:15,122.65,236.5,,,,,3.05,0.15,11.0,0.0,0.24,2.78,45.2,43.01,0.43,73.47,,983.2,17.53,29.54,0.0,0.0,243.0
3025,02-01-2021 12:15,02-01-2021 12:30,115.02,221.61,,,,,3.33,0.16,19.0,0.26,21.88,27.99,95.07,42.69,0.58,68.66,,983.2,36.88,29.69,0.0,0.0,243.0
3026,02-01-2021 12:30,02-01-2021 12:45,122.36,235.73,,,,,2.35,0.71,9.0,0.55,46.02,47.91,,41.26,0.37,74.57,,954.9,33.16,30.82,0.0,0.0,243.0
3027,02-01-2021 12:45,02-01-2021 13:00,126.13,241.21,,,,,2.33,0.13,13.0,0.0,0.0,10.02,,41.0,0.66,47.68,,953.2,87.02,30.67,0.0,0.0,243.0
3028,02-01-2021 13:00,02-01-2021 13:15,119.35,228.59,,,,,2.49,0.04,30.0,22.64,0.0,15.16,,40.56,0.48,67.18,,953.2,36.34,30.89,0.0,0.0,243.0
3029,02-01-2021 13:15,02-01-2021 13:30,112.74,215.94,,,,,2.45,0.05,20.0,47.61,0.0,1.8,,39.97,0.13,70.08,,953.2,0.7,31.67,0.0,0.0,243.0
3030,02-01-2021 13:30,02-01-2021 13:45,115.85,220.53,,,,,2.61,0.04,13.0,0.0,0.0,21.08,,44.55,0.5,257.52,,953.2,3.97,31.25,0.0,0.0,243.0
3031,02-01-2021 13:45,02-01-2021 14:00,116.31,223.55,,,,,2.35,0.02,16.0,0.01,19.51,36.36,,60.73,0.32,206.8,,953.2,5.27,29.83,0.0,0.0,243.0
3032,02-01-2021 14:00,02-01-2021 14:15,134.43,263.63,,,,,2.21,0.0,20.0,21.66,41.03,1.61,,61.04,1.24,240.43,,953.2,0.0,28.43,0.0,0.0,243.0
3033,02-01-2021 14:15,02-01-2021 14:30,132.4,263.45,,,,,2.13,0.01,19.0,45.56,0.0,4.88,,57.54,1.18,242.65,,953.2,25.12,28.34,0.0,0.0,243.0
3034,02-01-2021 14:30,02-01-2021 14:45,125.87,253.11,,,,,1.68,0.0,25.0,0.0,0.0,21.12,,57.32,1.47,239.4,,953.2,52.83,27.93,0.0,0.0,243.0
3035,02-01-2021 14:45,02-01-2021 15:00,106.03,216.2,,,,,2.1,0.01,25.0,0.01,27.4,49.31,,59.0,0.94,246.1,,953.2,0.0,28.26,0.0,0.0,243.0
3036,02-01-2021 15:00,02-01-2021 15:15,69.36,143.34,,,,,1.84,0.0,27.0,9.76,74.38,24.12,,55.89,0.56,248.82,,953.2,49.96,28.68,0.0,0.0,243.0
3037,02-01-2021 15:15,02-01-2021 15:30,55.48,113.4,,,,,2.22,0.03,33.0,20.51,35.19,,,52.77,0.42,261.17,,953.2,105.09,28.76,0.0,0.0,243.0
3038,02-01-2021 15:30,02-01-2021 15:45,53.01,108.23,,,,,2.1,0.06,27.0,0.0,0.0,51.49,,54.19,0.38,246.55,,953.2,0.0,28.61,0.0,0.0,243.0
3039,02-01-2021 15:45,02-01-2021 16:00,66.64,133.66,,,,,1.78,0.08,27.0,0.0,0.0,108.31,,57.08,0.91,280.09,,953.2,0.0,28.18,0.0,0.0,243.0
3040,02-01-2021 16:00,02-01-2021 16:15,79.26,159.24,,,,,1.7,0.11,20.0,0.83,0.0,27.11,43.28,55.75,0.67,345.22,,953.2,0.0,28.13,0.0,0.0,243.0
3041,02-01-2021 16:15,02-01-2021 16:30,93.45,186.15,,,,,1.92,0.17,14.0,40.86,7.95,82.49,91.04,56.15,0.33,338.16,,953.2,11.25,28.11,0.0,0.0,243.0
3042,02-01-2021 16:30,02-01-2021 16:45,103.79,207.96,,,,,2.05,0.22,6.0,82.29,16.71,55.18,,56.75,0.91,0.05,,953.2,23.65,28.07,0.0,0.0,243.0
3043,02-01-2021 16:45,02-01-2021 17:00,106.39,212.99,,,,,1.97,0.14,12.0,0.0,0.0,3.38,,55.88,0.94,341.95,,953.2,0.0,27.89,0.0,0.0,243.0
3044,02-01-2021 17:00,02-01-2021 17:15,103.03,204.53,,,,,1.91,0.08,9.0,0.0,0.0,,,57.04,0.28,339.16,,953.2,0.0,27.99,0.0,0.0,243.0
3045,02-01-2021 17:15,02-01-2021 17:30,102.22,201.85,,,,,1.81,0.18,10.0,0.0,0.0,,,58.29,0.88,346.21,,953.2,0.0,27.63,0.0,0.0,243.0
3046,02-01-2021 17:30,02-01-2021 17:45,97.68,193.22,,,,,1.97,0.05,7.0,0.0,0.0,53.56,,60.39,1.17,344.92,,953.2,0.0,26.96,0.0,0.0,243.0
3047,02-01-2021 17:45,02-01-2021 18:00,99.27,193.05,,,,,1.9,0.17,4.0,45.78,0.0,112.67,142.99,59.25,0.57,340.52,,953.2,0.0,26.94,0.0,0.0,243.0
3048,02-01-2021 18:00,02-01-2021 18:15,101.43,196.65,,,,,2.78,0.34,5.0,96.62,0.0,52.77,300.78,63.5,1.01,340.62,,953.2,0.0,26.45,0.0,0.0,243.0
3049,02-01-2021 18:15,02-01-2021 18:30,99.88,194.06,,,,,2.71,0.63,2.0,28.99,0.0,111.0,2.89,64.33,1.35,359.01,,953.2,0.0,26.17,0.0,0.0,243.0
3050,02-01-2021 18:30,02-01-2021 18:45,98.35,191.44,,,,,2.53,0.76,2.0,66.85,0.0,,6.09,60.32,0.47,356.8,,953.2,0.0,26.17,0.0,0.0,243.0
3051,02-01-2021 18:45,02-01-2021 19:00,93.05,180.15,,,,,2.29,0.77,1.0,15.37,0.0,50.24,,60.34,0.53,342.06,,953.2,0.0,26.02,0.0,0.0,243.0
3052,02-01-2021 19:00,02-01-2021 19:15,81.98,160.12,,,,,2.99,0.56,1.0,0.0,36.55,105.68,,63.41,0.3,346.67,,953.2,0.0,25.6,0.0,0.0,243.0
3053,02-01-2021 19:15,02-01-2021 19:30,72.03,139.73,,,,,2.77,0.22,2.0,9.07,76.88,22.19,,68.85,0.69,335.25,,953.2,0.0,24.99,0.0,0.0,243.0
3054,02-01-2021 19:30,02-01-2021 19:45,65.53,126.71,,,,,2.64,0.26,2.0,28.81,0.0,46.68,,69.07,0.67,351.45,,953.2,4.21,24.89,0.0,0.0,243.0
3055,02-01-2021 19:45,02-01-2021 20:00,63.45,122.55,,,,,2.23,0.38,3.0,60.41,0.0,,,69.47,0.73,351.21,,953.2,8.86,24.72,0.0,0.0,243.0
3056,02-01-2021 20:00,02-01-2021 20:15,63.52,123.66,,,,,2.67,0.37,6.0,84.0,0.0,26.75,,72.13,0.34,330.72,,953.2,12.9,24.48,0.0,0.0,243.0
3057,02-01-2021 20:15,02-01-2021 20:30,64.22,125.94,,,,,2.65,0.17,10.0,15.71,0.0,82.86,0.02,75.73,0.38,332.8,,953.2,27.13,24.2,0.0,0.0,243.0
3058,02-01-2021 20:30,02-01-2021 20:45,65.66,129.97,,,,,2.66,0.34,9.0,47.69,0.0,55.96,0.04,77.62,0.38,330.56,,953.2,0.0,24.16,0.0,0.0,243.0
3059,02-01-2021 20:45,02-01-2021 21:00,72.81,144.59,,,,,2.36,0.46,7.0,30.79,22.91,,,77.38,0.03,26.27,,953.2,15.38,24.2,0.0,0.0,243.0
3060,02-01-2021 21:00,02-01-2021 21:15,76.46,150.55,,,,,2.52,0.02,11.0,0.0,48.18,66.72,,77.73,0.24,220.78,,953.2,32.34,23.83,0.0,0.0,243.0
3061,02-01-2021 21:15,02-01-2021 21:30,84.84,166.07,,,,,2.05,0.59,5.0,17.11,0.02,140.35,,76.29,0.11,19.72,,953.2,68.08,24.06,0.0,0.0,243.0
3062,02-01-2021 21:30,02-01-2021 21:45,94.75,183.85,,,,,1.59,0.43,5.0,35.98,9.51,,23.41,75.11,0.21,334.82,,953.2,143.2,24.08,0.0,0.0,243.0
3063,02-01-2021 21:45,02-01-2021 22:00,101.92,196.3,,,,,2.01,0.27,2.0,140.75,19.91,,49.25,74.46,0.06,169.37,,953.2,0.01,24.03,0.0,0.0,243.0
3064,02-01-2021 22:00,02-01-2021 22:15,103.84,199.27,,,,,1.4,0.11,1.0,323.98,32.01,,,74.65,0.14,149.15,,953.2,0.01,23.82,0.0,0.0,243.0
3065,02-01-2021 22:15,02-01-2021 22:30,105.66,202.64,,,,,1.64,0.02,1.0,58.74,74.38,35.45,,73.25,0.24,261.13,,953.2,76.77,23.85,0.0,0.0,243.0
3066,02-01-2021 22:30,02-01-2021 22:45,104.09,199.96,,,,,1.72,0.0,1.0,1.52,15.01,74.57,,74.44,0.38,268.93,,953.2,161.48,23.49,0.0,0.0,243.0
3067,02-01-2021 22:45,02-01-2021 23:00,105.89,205.31,,,,,1.62,0.18,2.0,4.72,0.0,1.45,,75.03,0.2,216.41,,954.8,0.0,23.23,0.0,0.0,243.0
3068,02-01-2021 23:00,02-01-2021 23:15,108.33,211.07,,,,,5.4,0.03,2.0,3.2,0.01,3.05,,78.32,0.49,198.18,,953.6,0.0,22.72,0.0,0.0,243.0
3069,02-01-2021 23:15,02-01-2021 23:30,108.48,213.44,,,,,4.5,0.0,2.0,0.01,19.98,1.37,,81.84,0.49,198.32,,958.8,0.0,22.24,0.0,0.0,243.0
3070,02-01-2021 23:30,02-01-2021 23:45,102.8,202.58,,,,,3.58,0.0,3.0,0.01,41.98,2.89,,83.9,0.49,201.26,,953.6,0.0,21.94,0.0,0.0,243.0
3071,02-01-2021 23:45,02-02-2021 00:00,,,,,,,,,,,,,,,,,,,,,,0.0,243.0
5664,03-01-2021 00:00,03-01-2021 00:15,,,,,,,,,,,,,,66.03,0.44,231.43,,953.3,,25.75,0.0,0.0,
5665,03-01-2021 00:15,03-01-2021 00:30,,,,,,,,,,,,,,61.18,0.35,3.2,,953.3,,26.22,0.0,0.0,
5666,03-01-2021 00:30,03-01-2021 00:45,,,,,,,,,,,,,,62.54,0.38,21.68,,953.3,,26.37,0.0,0.0,
5667,03-01-2021 00:45,03-01-2021 01:00,,,,,,,,,,,,,,63.12,0.2,355.1,,953.3,,26.24,0.0,0.0,
5668,03-01-2021 01:00,03-01-2021 01:15,,,,,,,,,,,,,,63.23,0.19,297.73,,981.6,,25.91,0.0,0.0,
5669,03-01-2021 01:15,03-01-2021 01:30,,,,,,,,,,,,,,61.32,0.36,3.63,,984.0,,26.04,0.0,0.0,
5670,03-01-2021 01:30,03-01-2021 01:45,,,,,,,,,,,,,,62.33,0.24,312.92,,984.0,,25.76,0.0,0.0,
5671,03-01-2021 01:45,03-01-2021 02:00,,,,,,,,,,,,,,64.68,0.14,313.97,,984.0,,25.37,0.0,0.0,
5672,03-01-2021 02:00,03-01-2021 02:15,,,,,,,,,,,,,,65.31,0.34,339.72,,984.0,,25.35,0.0,0.0,
5673,03-01-2021 02:15,03-01-2021 02:30,,,,,,,,,,,,,,63.89,0.38,345.19,,984.0,,25.34,0.0,0.0,
5674,03-01-2021 02:30,03-01-2021 02:45,,,,,,,,,,,,,,62.67,0.31,289.95,,984.0,,25.13,0.0,0.0,
5675,03-01-2021 02:45,03-01-2021 03:00,,,,,,,,,,,,,,61.28,0.41,345.76,,984.0,,25.16,0.0,0.0,
5676,03-01-2021 03:00,03-01-2021 03:15,,,,,,,,,,,,,,61.19,0.33,303.7,,983.9,,24.86,0.0,0.0,
5677,03-01-2021 03:15,03-01-2021 03:30,,,,,,,,,,,,,,61.26,0.34,328.92,,983.9,,24.79,0.0,0.0,
5678,03-01-2021 03:30,03-01-2021 03:45,,,,,,,,,,,,,,61.42,0.16,244.56,,983.9,,24.56,0.0,0.0,
5679,03-01-2021 03:45,03-01-2021 04:00,,,,,,,,,,,,,,60.05,0.35,334.13,,983.9,,24.89,0.0,0.0,
5680,03-01-2021 04:00,03-01-2021 04:15,,,,,,,,,,,,,,58.57,0.43,348.84,,983.9,,24.95,0.0,0.0,
5681,03-01-2021 04:15,03-01-2021 04:30,,,,,,,,,,,,,,57.51,0.32,283.57,,983.9,,24.78,0.0,0.0,
5682,03-01-2021 04:30,03-01-2021 04:45,,,,,,,,,,,,,,56.82,0.27,355.74,,983.9,,24.76,0.0,0.0,
5683,03-01-2021 04:45,03-01-2021 05:00,,,,,,,,,,,,,,55.84,0.29,319.46,,983.9,,24.8,0.0,0.0,
5684,03-01-2021 05:00,03-01-2021 05:15,,,,,,,,,,,,,,64.25,0.46,186.99,,983.9,,23.64,0.0,0.0,
5685,03-01-2021 05:15,03-01-2021 05:30,,,,,,,,,,,,,,63.68,0.4,308.21,,983.9,,23.38,0.0,0.0,
5686,03-01-2021 05:30,03-01-2021 05:45,,,,,,,,,,,,,,68.12,0.4,322.16,,983.8,,23.06,0.0,0.0,
5687,03-01-2021 05:45,03-01-2021 06:00,,,,,,,,,,,,,,61.96,0.22,15.49,,983.3,,23.96,0.0,0.0,
5688,03-01-2021 06:00,03-01-2021 06:15,,,,,,,,,,,,,,63.76,0.13,105.66,,984.2,,23.61,0.0,0.0,
5689,03-01-2021 06:15,03-01-2021 06:30,,,,,,,,,,,,,,58.89,0.42,0.35,,978.7,,24.25,0.0,0.0,
5690,03-01-2021 06:30,03-01-2021 06:45,,,,,,,,,,,,,,59.89,0.07,68.12,,984.2,,23.95,0.0,0.0,
5691,03-01-2021 06:45,03-01-2021 07:00,,,,,,,,,,,,,,65.65,0.49,233.28,,979.6,,23.04,0.0,0.0,
5692,03-01-2021 07:00,03-01-2021 07:15,,,,,,,,,,,,,,66.64,0.28,201.47,,953.2,,22.97,0.0,0.0,
5693,03-01-2021 07:15,03-01-2021 07:30,,,,,,,,,,,,,,66.75,0.46,166.4,,953.3,,23.04,0.0,0.0,
5694,03-01-2021 07:30,03-01-2021 07:45,,,,,,,,,,,,,,69.24,0.46,139.28,,953.3,,22.93,0.0,0.0,
5695,03-01-2021 07:45,03-01-2021 08:00,,,,,,,,,,,,,,69.37,0.48,139.16,,953.3,,23.19,0.0,0.0,
5696,03-01-2021 08:00,03-01-2021 08:15,,,,,,,,,,,,,,65.51,0.49,150.06,,953.3,,23.45,0.0,0.0,
5697,03-01-2021 08:15,03-01-2021 08:30,,,,,,,,,,,,,,56.35,0.35,85.66,,953.3,,25.43,0.0,0.0,
5698,03-01-2021 08:30,03-01-2021 08:45,,,,,,,,,,,,,,53.58,0.3,88.66,,953.3,,26.37,0.0,0.0,
5699,03-01-2021 08:45,03-01-2021 09:00,,,,,,,,,,,,,,49.08,0.22,60.94,,953.3,,26.94,0.0,0.0,
5700,03-01-2021 09:00,03-01-2021 09:15,,,,,,,,,,,,,,47.33,0.36,67.04,,953.3,,27.53,0.0,0.0,
5701,03-01-2021 09:15,03-01-2021 09:30,,,,,,,,,,,,,,47.82,0.33,116.51,,953.3,,28.51,0.0,0.0,
5702,03-01-2021 09:30,03-01-2021 09:45,,,,,,,,,,,,,,44.8,0.36,44.41,,953.3,,28.9,0.0,0.0,
5703,03-01-2021 09:45,03-01-2021 10:00,,,,,,,,,,,,,,42.18,0.11,111.38,,953.3,,29.71,0.0,0.0,
5704,03-01-2021 10:00,03-01-2021 10:15,,,,,,,,,,,,,,39.85,0.31,58.39,,953.3,,30.08,0.0,0.0,
5705,03-01-2021 10:15,03-01-2021 10:30,,,,,,,,,,,,,,49.23,0.39,217.76,,953.3,,30.22,0.0,0.0,
5706,03-01-2021 10:30,03-01-2021 10:45,,,,,,,,,,,,,,47.38,0.84,238.46,,953.3,,30.07,0.0,0.0,
5707,03-01-2021 10:45,03-01-2021 11:00,,,,,,,,,,,,,,50.98,0.63,234.33,,953.3,,29.52,0.0,0.0,
5708,03-01-2021 11:00,03-01-2021 11:15,,,,,,,,,,,,,,48.9,0.51,259.15,,953.3,,30.18,0.0,0.0,
5709,03-01-2021 11:15,03-01-2021 11:30,,,,,,,,,,,,,,50.04,0.83,238.71,,953.3,,30.37,0.0,0.0,
5710,03-01-2021 11:30,03-01-2021 11:45,,,,,,,,,,,,,,53.25,0.88,238.36,,953.3,,30.25,0.0,0.0,
5711,03-01-2021 11:45,03-01-2021 12:00,,,,,,,,,,,,,,53.19,1.15,242.99,,953.3,,30.44,0.0,0.0,
5712,03-01-2021 12:00,03-01-2021 12:15,,,,,,,,,,,,,,54.63,1.24,235.99,,953.3,,30.25,0.0,0.0,
5713,03-01-2021 12:15,03-01-2021 12:30,,,,,,,,,,,,,,55.48,1.29,249.5,,953.3,,30.06,0.0,0.0,
5714,03-01-2021 12:30,03-01-2021 12:45,,,,,,,,,,,,,,53.31,0.42,282.69,,953.8,,30.37,0.0,0.0,
5715,03-01-2021 12:45,03-01-2021 13:00,,,,,,,,,,,,,,50.82,0.76,305.22,,956.5,,30.59,0.0,0.0,
5716,03-01-2021 13:00,03-01-2021 13:15,73.89,251.34,4.07,34.31,37.81,48.55,4.48,0.39,26.0,0.87,41.09,16.59,10.52,51.12,0.37,324.63,,953.6,9.83,30.74,0.0,0.0,
5717,03-01-2021 13:15,03-01-2021 13:30,74.52,269.41,4.93,35.41,40.34,52.42,5.12,0.79,21.0,7.84,2.97,14.28,81.77,56.73,1.53,344.71,,953.6,1.79,30.09,0.0,0.0,
5718,03-01-2021 13:30,03-01-2021 13:45,72.13,236.29,13.05,44.06,57.11,68.81,3.71,0.92,15.0,13.15,0.0,1.65,,57.03,0.9,343.91,,954.5,24.53,30.26,0.0,0.0,
5719,03-01-2021 13:45,03-01-2021 14:00,74.88,236.66,14.48,42.98,57.46,72.01,3.2,0.62,24.0,8.75,0.0,19.62,,54.98,1.03,351.69,,980.7,39.2,30.8,0.0,0.0,
5720,03-01-2021 14:00,03-01-2021 14:15,74.03,236.98,8.76,43.59,52.36,65.97,3.24,0.61,27.0,0.0,6.6,1.06,0.53,54.19,1.29,344.81,,980.7,0.0,30.8,0.0,0.0,
5721,03-01-2021 14:15,03-01-2021 14:30,75.16,245.85,3.6,38.39,39.39,54.85,1.98,0.11,42.0,0.12,78.85,12.97,6.31,54.73,0.47,276.61,,982.6,0.0,31.18,0.0,0.0,
5722,03-01-2021 14:30,03-01-2021 14:45,72.82,134.89,11.31,40.02,51.12,66.47,0.84,0.34,22.0,4.35,20.02,5.12,,56.1,0.98,346.8,,982.6,0.0,30.48,0.0,0.0,
5723,03-01-2021 14:45,03-01-2021 15:00,71.0,67.3,4.87,40.36,45.13,64.49,0.02,0.25,21.0,35.07,146.69,6.59,0.3,53.17,0.49,313.44,,982.6,0.37,30.98,0.0,0.0,
5724,03-01-2021 15:00,03-01-2021 15:15,72.97,68.64,10.31,36.84,46.68,64.56,6.48,0.51,28.0,3.32,36.75,12.46,3.61,53.61,0.49,335.59,,982.6,4.4,30.9,0.0,0.0,
5725,03-01-2021 15:15,03-01-2021 15:30,72.47,68.59,8.85,36.02,44.87,64.45,4.9,0.28,49.0,39.45,438.3,0.73,2.01,52.9,1.42,342.46,,982.6,0.2,30.25,0.0,0.0,
5726,03-01-2021 15:30,03-01-2021 15:45,73.13,131.82,9.14,39.18,48.2,68.44,4.01,0.48,35.0,0.82,35.98,5.22,23.86,50.95,1.36,346.71,,982.6,0.0,30.8,0.0,0.0,
5727,03-01-2021 15:45,03-01-2021 16:00,72.23,217.3,11.48,45.79,57.27,79.54,2.63,0.81,32.0,0.0,68.88,4.43,,54.05,1.12,350.61,,982.6,0.0,30.79,0.0,0.0,
5728,03-01-2021 16:00,03-01-2021 16:15,74.3,211.67,29.52,52.94,82.46,102.29,3.9,0.94,27.0,0.0,0.0,52.54,,54.31,1.46,343.79,,982.6,2.91,30.4,0.0,0.0,
5729,03-01-2021 16:15,03-01-2021 16:30,72.85,214.25,33.0,54.71,87.71,113.59,3.27,0.93,18.0,0.0,0.0,,0.02,57.1,0.75,339.22,,982.6,34.49,30.2,0.0,0.0,
5730,03-01-2021 16:30,03-01-2021 16:45,73.26,242.64,28.04,52.71,80.76,110.13,2.61,0.63,20.0,3.26,3.63,2.09,,60.8,1.06,347.28,,982.6,0.0,29.61,0.0,0.0,
5731,03-01-2021 16:45,03-01-2021 17:00,75.51,271.27,13.24,54.77,68.01,92.94,2.73,0.61,38.0,39.4,43.02,24.75,,62.18,1.57,344.3,,982.6,0.0,29.08,0.0,0.0,
5732,03-01-2021 17:00,03-01-2021 17:15,73.6,244.58,5.26,52.05,57.31,82.26,3.08,0.33,50.0,9.49,0.0,1.26,,63.08,1.45,338.33,,982.6,0.0,28.61,0.0,0.0,
5733,03-01-2021 17:15,03-01-2021 17:30,74.6,239.12,14.63,49.18,63.8,89.67,3.14,0.49,33.0,11.36,0.0,14.96,,60.62,0.98,335.76,,982.6,0.0,28.8,0.0,0.0,
5734,03-01-2021 17:30,03-01-2021 17:45,74.64,230.78,10.16,46.46,56.62,80.53,3.94,0.61,26.0,45.28,0.0,2.69,,62.2,1.07,347.74,,982.6,0.0,28.63,0.0,0.0,
5735,03-01-2021 17:45,03-01-2021 18:00,,243.36,21.89,46.39,68.28,94.0,2.72,0.92,17.0,24.79,0.93,28.4,,63.93,,,,982.6,,28.46,0.0,0.0,
5736,03-01-2021 18:00,03-01-2021 18:15,75.13,262.36,24.94,49.28,74.22,98.42,0.43,1.04,9.0,1.16,11.04,18.92,0.28,62.1,0.4,338.68,,982.5,10.96,28.47,0.0,0.0,
5737,03-01-2021 18:15,03-01-2021 18:30,74.11,255.03,24.91,47.22,72.01,99.23,0.01,0.72,12.0,0.08,0.0,2.63,3.31,61.23,0.72,332.6,,982.6,0.89,28.19,0.0,0.0,
5738,03-01-2021 18:30,03-01-2021 18:45,72.42,248.55,9.68,41.1,50.71,77.6,0.17,0.42,20.0,0.91,1.88,33.26,2.63,61.61,1.16,331.93,,982.5,11.49,27.77,0.0,0.0,
5739,03-01-2021 18:45,03-01-2021 19:00,73.81,264.31,18.26,41.04,59.3,87.39,,0.63,12.0,0.0,22.29,30.56,31.13,62.89,0.89,332.82,,982.5,15.84,27.57,0.0,0.0,
5740,03-01-2021 19:00,03-01-2021 19:15,74.45,242.25,23.13,42.77,65.9,91.9,,0.6,12.0,0.14,0.0,72.48,,63.8,0.7,338.48,,982.7,63.86,27.37,0.0,0.0,
5741,03-01-2021 19:15,03-01-2021 19:30,76.12,286.64,25.16,42.62,67.78,91.25,,0.72,11.0,1.73,2.32,,,68.22,0.76,339.49,,982.0,0.0,27.01,0.0,0.0,
5742,03-01-2021 19:30,03-01-2021 19:45,82.21,364.07,56.89,40.53,97.42,122.44,,1.31,6.0,1.28,39.98,,,71.49,0.49,335.01,,982.2,0.0,26.79,0.0,0.0,
5743,03-01-2021 19:45,03-01-2021 20:00,80.3,340.26,43.8,39.15,82.95,106.59,0.5,1.2,4.0,6.65,147.83,,,72.61,0.41,332.12,,977.0,0.0,26.6,0.0,0.0,
5744,03-01-2021 20:00,03-01-2021 20:15,82.68,376.34,41.48,37.24,78.72,103.55,,1.1,2.0,0.84,0.0,,,73.46,0.23,291.58,,982.9,0.0,26.42,0.0,0.0,
5745,03-01-2021 20:15,03-01-2021 20:30,84.73,402.31,96.58,39.48,136.06,158.17,0.01,1.81,1.0,9.94,0.0,,,71.0,0.16,347.7,,982.9,0.0,26.76,0.0,0.0,
5746,03-01-2021 20:30,03-01-2021 20:45,83.23,386.23,98.65,39.28,137.92,157.88,0.69,2.19,1.0,0.0,0.0,,,68.53,0.24,21.1,,976.9,0.0,27.03,0.0,0.0,
5747,03-01-2021 20:45,03-01-2021 21:00,79.09,322.13,78.77,35.26,114.03,137.58,0.56,1.59,2.0,0.0,2.19,,,67.94,0.13,342.47,,953.2,0.0,26.87,0.0,0.0,
5748,03-01-2021 21:00,03-01-2021 21:15,78.68,345.3,81.07,33.2,114.26,139.45,1.53,1.75,1.0,4.69,41.16,,,67.73,0.05,11.34,,953.2,0.0,26.77,0.0,0.0,
5749,03-01-2021 21:15,03-01-2021 21:30,80.88,343.8,69.95,31.03,100.97,128.58,0.12,1.38,1.0,55.61,180.34,0.38,,70.44,0.29,146.15,,953.2,0.0,26.28,0.0,0.0,
5750,03-01-2021 21:30,03-01-2021 21:45,77.28,338.98,73.0,27.03,100.03,126.54,0.11,1.47,1.0,2.79,4.41,4.51,,71.12,0.39,220.01,,953.2,0.0,25.76,0.0,0.0,
5751,03-01-2021 21:45,03-01-2021 22:00,76.61,356.16,93.81,32.85,126.67,153.82,0.76,2.1,1.0,29.57,52.25,2.68,,65.9,0.06,152.04,,953.2,0.0,26.53,0.0,0.0,
5752,03-01-2021 22:00,03-01-2021 22:15,83.59,329.6,95.02,34.96,129.98,156.79,0.01,2.24,2.0,0.55,0.0,32.68,,62.0,0.32,24.17,,953.2,0.0,27.13,0.0,0.0,
5753,03-01-2021 22:15,03-01-2021 22:30,85.39,330.44,109.77,32.75,142.52,169.26,0.03,2.39,2.0,0.16,0.0,10.06,,61.71,0.22,37.75,,953.2,0.0,26.99,0.0,0.0,
5754,03-01-2021 22:30,03-01-2021 22:45,79.15,341.93,107.65,33.71,141.36,167.6,0.17,1.93,2.0,3.43,16.65,,,63.7,0.19,87.43,,953.2,3.86,26.48,0.0,0.0,
