From Date,To Date,PM2.5,PM10,NO,NO2,NOx,NH3,SO2,CO,Ozone,Benzene,Toluene,Eth-Benzene,MP-Xylene,RH,WS,WD,BP,Xylene,AT,RF,TOT-RF,aqi
2021-05-12 12:30:00,2021-05-12 12:45:00,90.35,638.62,3.2,21.33,13.63,18.0,36.77,0.75,1.0,4.88,12.95,2.99,4.02,72.66,0.42,233.28,953.2,3.0,27.13,0.0,0.0,145.0
2021-05-12 12:45:00,2021-05-12 13:00:00,79.64,588.63,4.72,19.88,13.86,18.0,34.55,0.52,2.0,4.95,13.06,3.02,3.98,73.41,0.36,219.93,953.2,3.02,26.81,0.0,0.0,145.0
2021-05-12 13:00:00,2021-05-12 13:15:00,49.26,417.27,2.21,18.89,9.49,14.0,30.97,0.32,1.0,5.02,13.04,2.96,3.96,74.47,0.31,188.61,953.2,3.02,26.64,0.0,0.0,145.0
2021-05-12 13:15:00,2021-05-12 13:30:00,33.7,319.17,4.87,19.53,14.12,19.0,30.45,0.61,1.0,5.4,13.02,3.0,4.12,75.39,0.32,225.2,953.2,2.99,25.98,0.0,0.0,145.0
2021-05-12 13:30:00,2021-05-12 13:45:00,23.95,238.87,2.86,17.8,11.36,15.0,26.87,0.72,1.0,4.79,13.0,3.01,3.98,75.52,0.36,211.44,953.2,3.03,26.34,0.0,0.0,145.0
2021-05-12 13:45:00,2021-05-12 14:00:00,18.22,181.18,5.17,18.53,13.63,18.0,26.28,0.63,12.0,5.22,13.33,2.98,3.97,73.16,0.29,220.78,953.2,2.98,27.18,0.0,0.0,145.0
2021-05-12 14:00:00,2021-05-12 14:15:00,11.74,117.31,4.72,18.32,13.37,18.0,25.48,0.16,12.0,5.02,13.06,3.01,3.99,73.58,0.3,207.28,953.2,2.99,27.26,0.0,0.0,145.0
2021-05-12 14:15:00,2021-05-12 14:30:00,9.06,86.42,2.36,17.71,11.16,15.0,24.62,0.16,12.0,4.96,13.15,2.97,3.97,75.3,0.45,221.06,953.2,3.01,27.09,0.0,0.0,145.0
2021-05-12 14:30:00,2021-05-12 14:45:00,7.25,69.06,2.92,16.93,10.57,15.0,23.62,0.69,12.0,4.79,13.35,2.99,3.96,76.77,0.67,235.89,953.2,2.98,26.96,0.0,0.0,145.0
2021-05-12 14:45:00,2021-05-12 15:00:00,7.94,72.22,2.77,17.47,11.36,16.0,25.76,0.66,12.0,5.23,12.84,2.99,4.07,78.66,0.63,240.7,953.3,3.03,26.66,0.0,0.0,145.0
2021-05-12 15:00:00,2021-05-12 15:15:00,7.97,75.12,4.26,17.51,12.38,18.0,10.98,0.6,12.0,4.98,13.27,3.02,3.97,78.17,0.36,216.83,953.2,3.01,26.8,0.0,0.0,145.0
2021-05-12 15:15:00,2021-05-12 15:30:00,7.65,73.73,2.49,20.95,12.47,16.0,37.85,0.82,12.0,5.21,12.81,2.99,4.02,78.28,0.42,229.55,954.1,2.98,26.81,0.0,0.0,145.0
2021-05-12 15:30:00,2021-05-12 15:45:00,7.26,69.63,1.81,17.51,10.5,14.0,34.9,0.48,12.0,4.63,13.15,2.97,3.99,76.81,0.33,202.84,955.8,2.98,26.94,0.0,0.0,145.0
2021-05-12 15:45:00,2021-05-12 16:00:00,6.54,63.52,5.76,15.63,11.92,17.0,34.85,0.36,12.0,4.83,12.9,2.99,3.99,74.78,0.33,215.52,953.6,2.98,27.01,0.0,0.0,145.0
2021-05-12 16:00:00,2021-05-12 16:15:00,6.02,61.43,2.33,14.45,9.43,14.0,33.85,0.03,12.0,5.08,12.94,3.01,3.98,74.37,0.37,205.92,958.3,3.0,26.63,0.0,0.0,145.0
2021-05-12 16:15:00,2021-05-12 16:30:00,5.69,57.58,7.38,15.61,13.5,19.0,32.44,0.05,12.0,4.89,13.07,3.01,3.98,72.7,0.33,210.87,980.5,2.98,26.66,0.0,0.0,145.0
2021-05-12 16:30:00,2021-05-12 16:45:00,5.34,52.38,4.04,17.91,12.14,17.0,33.62,0.08,12.0,4.84,12.83,2.96,4.02,71.17,0.34,218.55,982.2,2.98,26.33,0.0,0.0,145.0
2021-05-12 16:45:00,2021-05-12 17:00:00,5.25,49.77,4.7,18.07,13.22,17.0,35.11,0.16,12.0,4.8,13.02,3.03,4.01,67.58,0.41,231.39,982.5,2.96,26.96,0.0,0.0,145.0
2021-05-12 17:00:00,2021-05-12 17:15:00,5.32,44.93,4.85,15.73,12.11,17.0,32.94,0.19,12.0,5.21,12.79,2.97,4.03,63.28,0.34,210.52,982.5,3.01,26.71,0.0,0.0,145.0
2021-05-12 17:15:00,2021-05-12 17:30:00,5.6,45.72,5.89,14.38,12.24,17.0,33.15,0.17,12.0,4.84,13.05,3.0,3.88,68.46,0.35,205.98,982.5,3.02,26.1,0.0,0.0,145.0
2021-05-12 17:30:00,2021-05-12 17:45:00,7.25,69.84,0.78,15.33,5.84,11.0,33.06,0.26,12.0,5.27,13.08,3.03,3.99,74.27,0.33,175.61,982.5,2.99,25.27,0.0,0.0,145.0
2021-05-12 17:45:00,2021-05-12 18:00:00,9.56,102.09,3.97,15.04,10.91,16.0,32.22,0.35,12.0,5.14,12.78,3.01,4.03,77.83,0.33,180.08,982.5,3.03,24.81,0.0,0.0,145.0
2021-05-12 18:00:00,2021-05-12 18:15:00,11.88,129.73,5.24,15.52,12.3,16.0,12.5,0.42,12.0,4.77,13.25,2.99,4.01,79.59,0.34,222.42,982.5,3.0,24.71,0.0,0.0,145.0
2021-05-12 18:15:00,2021-05-12 18:30:00,12.54,139.32,2.03,14.79,8.82,12.0,40.87,0.48,1.0,5.19,12.98,3.0,4.05,79.58,0.38,226.81,982.5,3.0,24.67,0.0,0.0,145.0
2021-05-12 18:30:00,2021-05-12 18:45:00,11.03,122.1,7.2,16.96,14.64,19.0,37.3,1.12,12.0,4.84,12.87,2.99,3.99,79.99,0.37,237.33,982.5,2.99,24.62,0.0,0.0,145.0
2021-05-12 18:45:00,2021-05-12 19:00:00,8.74,90.12,7.23,16.33,14.33,18.0,36.68,0.74,12.0,4.88,12.93,2.98,4.02,80.66,0.34,235.31,982.5,3.03,24.5,0.0,0.0,145.0
2021-05-12 19:00:00,2021-05-12 19:15:00,6.1,59.67,14.06,16.16,19.71,25.0,38.61,0.63,12.0,5.27,13.08,3.02,4.05,81.09,0.4,235.26,982.5,3.02,24.38,0.0,0.0,145.0
2021-05-12 19:15:00,2021-05-12 19:30:00,4.22,40.01,3.91,16.39,11.5,15.0,36.44,0.58,12.0,5.15,13.0,3.0,3.95,81.33,0.33,208.44,982.5,3.0,24.2,0.0,0.0,145.0
2021-05-12 19:30:00,2021-05-12 19:45:00,3.68,33.99,7.16,16.89,14.57,20.0,36.28,0.81,12.0,5.03,12.7,3.0,3.96,82.14,0.38,223.84,982.5,2.99,24.09,0.0,0.0,145.0
2021-05-12 19:45:00,2021-05-12 20:00:00,3.45,31.09,9.94,19.31,18.06,22.0,37.16,0.7,12.0,4.89,13.18,2.99,4.04,82.1,0.37,243.65,982.5,3.0,24.22,0.0,0.0,145.0
2021-05-12 20:00:00,2021-05-12 20:15:00,3.27,28.59,11.34,17.19,18.07,21.0,37.59,0.63,12.0,4.8,13.22,3.03,4.03,81.89,0.35,220.92,982.5,3.0,24.08,0.0,0.0,145.0
2021-05-12 20:15:00,2021-05-12 20:30:00,3.31,28.86,9.99,17.02,16.91,20.0,37.39,1.14,12.0,5.21,13.23,2.98,3.95,82.54,0.4,219.17,982.5,2.98,23.88,0.0,0.0,145.0
2021-05-12 20:30:00,2021-05-12 20:45:00,4.28,36.64,33.27,17.06,35.54,36.0,39.7,3.64,12.0,5.08,13.16,2.99,4.07,83.01,0.18,80.24,982.5,2.99,24.32,0.0,0.0,145.0
2021-05-12 20:45:00,2021-05-12 21:00:00,5.26,43.53,26.0,15.62,28.98,31.0,40.83,2.5,12.0,5.28,13.07,3.01,4.01,85.22,0.09,184.41,982.5,2.98,23.95,0.0,0.0,145.0
2021-05-12 21:00:00,2021-05-12 21:15:00,6.1,50.16,23.6,14.27,26.35,29.0,13.49,3.0,12.0,5.12,13.21,2.98,4.0,87.68,0.26,103.11,982.5,2.99,23.72,0.0,0.0,145.0
2021-05-12 21:15:00,2021-05-12 21:30:00,7.13,54.89,31.9,14.86,33.3,35.0,40.55,2.99,1.0,5.11,13.07,2.98,4.02,88.7,0.1,170.94,982.5,3.03,23.72,0.0,0.0,145.0
2021-05-12 21:30:00,2021-05-12 21:45:00,8.75,64.15,20.06,18.01,25.47,29.0,38.92,2.39,2.0,4.89,13.13,3.05,3.98,88.79,0.18,258.02,982.5,2.99,23.82,0.0,0.0,145.0
2021-05-12 21:45:00,2021-05-12 22:00:00,9.8,71.75,17.51,18.3,23.59,27.0,39.45,2.37,2.0,4.87,12.79,2.98,4.0,89.74,0.24,139.48,982.5,2.98,23.58,0.0,0.0,145.0
2021-05-12 22:00:00,2021-05-12 22:15:00,11.25,82.45,25.19,18.98,30.09,30.0,42.75,2.91,1.0,4.84,13.24,3.01,4.05,91.39,0.35,136.35,982.5,3.0,23.38,0.0,0.0,145.0
2021-05-12 22:15:00,2021-05-12 22:30:00,12.62,91.17,25.44,18.3,29.93,33.0,43.47,2.09,2.0,5.22,13.09,2.99,4.04,92.69,0.38,175.14,982.5,3.0,23.08,0.0,0.0,145.0
2021-05-12 22:30:00,2021-05-12 22:45:00,13.67,99.27,20.55,17.38,25.54,28.0,43.64,2.28,1.0,5.25,12.98,2.99,4.06,93.6,0.32,144.84,982.5,2.99,22.87,0.0,0.0,145.0
2021-05-12 22:45:00,2021-05-12 23:00:00,14.67,105.44,48.14,15.73,46.74,47.0,48.08,4.29,2.0,5.19,12.81,3.01,4.03,93.45,0.39,62.59,982.1,2.98,23.39,0.0,0.0,145.0
2021-05-12 23:00:00,2021-05-12 23:15:00,16.21,112.68,39.29,15.23,39.4,41.14,48.8,3.9,2.0,5.05,12.81,3.01,4.03,92.25,0.38,63.62,982.0,2.98,23.59,0.0,0.0,145.0
2021-05-12 23:15:00,2021-05-12 23:30:00,17.09,115.37,29.16,18.52,33.03,34.94,49.27,2.74,4.0,5.06,12.78,2.97,3.98,94.14,0.16,75.73,982.6,3.01,23.1,0.0,0.0,145.0
2021-05-12 23:30:00,2021-05-12 23:45:00,17.51,129.81,26.52,13.76,28.42,31.57,52.26,2.93,2.0,4.88,12.88,2.99,3.94,97.07,0.32,107.69,980.3,2.99,22.77,0.0,0.0,145.0
2021-05-12 23:45:00,2021-06-12 00:00:00,51.78,124.93,7.05,13.29,14.98,15.0,10.99,0.86,12.0,5.0,13.01,3.0,4.01,82.72,0.37,219.39499999999998,953.6,3.0,25.78,0.0,0.0,145.0
2021-05-13 00:00:00,2021-05-13 00:15:00,18.33,57.8,9.84,1.16,7.2,9.43,5.11,0.57,8.0,4.84,13.12,2.99,3.93,79.24,0.42,216.78,953.2,3.01,26.75,0.0,0.0,75.0
2021-05-13 00:15:00,2021-05-13 00:30:00,51.78,124.93,7.05,13.29,14.98,15.0,10.99,0.86,12.0,5.0,13.01,3.0,4.01,82.72,0.37,219.39499999999998,953.6,3.0,25.78,0.0,0.0,75.0
2021-05-13 00:30:00,2021-05-13 00:45:00,18.69,56.2,4.47,5.75,5.67,4.57,7.57,0.59,7.0,5.1,13.09,2.99,4.08,80.21,0.33,200.32,953.2,3.02,26.64,0.0,0.0,75.0
2021-05-13 00:45:00,2021-05-13 01:00:00,20.29,59.18,7.05,8.39,2.72,3.07,8.95,0.55,8.0,4.96,13.25,3.0,4.04,80.96,0.19,182.95,953.2,2.99,26.51,0.0,0.0,75.0
2021-05-13 01:00:00,2021-05-13 01:15:00,51.78,124.93,7.05,13.29,14.98,15.0,10.99,0.86,12.0,5.0,13.01,3.0,4.01,82.72,0.37,219.39499999999998,953.6,3.0,25.78,0.0,0.0,75.0
2021-05-13 01:15:00,2021-05-13 01:30:00,18.35,48.57,8.47,6.72,11.3,9.73,7.94,0.53,11.0,5.04,13.09,2.99,3.91,82.09,0.4,172.06,982.4,3.01,26.34,0.0,0.0,75.0
2021-05-13 01:30:00,2021-05-13 01:45:00,19.01,50.0,10.49,7.09,13.1,12.13,7.22,0.58,12.0,5.11,13.14,2.99,3.93,82.89,0.38,172.41,982.4,3.0,26.21,0.0,0.0,75.0
2021-05-13 01:45:00,2021-05-13 02:00:00,20.04,51.62,5.84,8.98,10.34,8.53,8.61,0.52,11.0,4.81,13.23,3.01,4.11,82.82,0.39,181.41,982.4,3.0,26.26,0.0,0.0,75.0
2021-05-13 02:00:00,2021-05-13 02:15:00,51.78,124.93,7.05,13.29,14.98,15.0,10.99,0.86,12.0,5.0,13.01,3.0,4.01,82.72,0.37,219.39499999999998,953.6,3.0,25.78,0.0,0.0,75.0
2021-05-13 02:15:00,2021-05-13 02:30:00,19.14,50.88,5.07,3.8,6.78,4.47,4.92,0.55,10.0,5.14,13.37,3.02,4.04,85.03,0.37,140.6,982.4,2.97,26.04,0.0,0.0,75.0
2021-05-13 02:30:00,2021-05-13 02:45:00,19.32,53.32,8.26,7.6,11.59,9.89,7.98,0.56,11.0,4.85,12.88,3.04,3.97,85.24,0.41,186.22,982.4,3.03,26.0,0.0,0.0,75.0
2021-05-13 02:45:00,2021-05-13 03:00:00,18.96,52.26,7.48,5.27,9.47,8.86,7.07,0.56,12.0,5.1,13.24,3.01,3.94,85.27,0.42,192.36,982.4,2.99,25.98,0.0,0.0,75.0
2021-05-13 03:00:00,2021-05-13 03:15:00,51.78,124.93,7.05,13.29,14.98,15.0,10.99,0.86,12.0,5.0,13.01,3.0,4.01,82.72,0.37,219.39499999999998,953.6,3.0,25.78,0.0,0.0,75.0
2021-05-13 03:15:00,2021-05-13 03:30:00,51.78,124.93,7.05,13.29,14.98,15.0,10.99,0.86,12.0,5.0,13.01,3.0,4.01,82.72,0.37,219.39499999999998,953.6,3.0,25.78,0.0,0.0,75.0
2021-05-13 03:30:00,2021-05-13 03:45:00,19.77,52.77,1.28,10.87,3.22,1.87,15.76,0.5,10.0,4.81,13.07,2.96,3.99,84.67,0.34,171.92,982.4,3.03,25.9,0.0,0.0,75.0
2021-05-13 03:45:00,2021-05-13 04:00:00,20.12,53.11,2.64,5.73,4.17,3.92,15.79,0.53,9.0,4.97,13.02,3.0,4.02,83.85,0.44,150.33,982.4,3.02,25.99,0.0,0.0,75.0
2021-05-13 04:00:00,2021-05-13 04:15:00,20.32,41.71,7.05,6.03,0.65,0.01,15.98,0.49,8.0,4.75,12.91,2.97,3.95,83.66,0.32,160.66,982.4,3.02,26.12,0.0,0.0,75.0
2021-05-13 04:15:00,2021-05-13 04:30:00,51.78,124.93,7.05,13.29,14.98,15.0,10.99,0.86,12.0,5.0,13.01,3.0,4.01,82.72,0.37,219.39499999999998,953.6,3.0,25.78,0.0,0.0,75.0
2021-05-13 04:30:00,2021-05-13 04:45:00,51.78,124.93,7.05,13.29,14.98,15.0,10.99,0.86,12.0,5.0,13.01,3.0,4.01,82.72,0.37,219.39499999999998,953.6,3.0,25.78,0.0,0.0,75.0
2021-05-13 04:45:00,2021-05-13 05:00:00,19.44,38.66,15.93,4.23,14.88,13.86,15.77,0.59,8.0,5.06,12.88,2.97,3.99,83.57,0.3,201.39,982.4,3.0,26.61,0.0,0.0,75.0
2021-05-13 05:00:00,2021-05-13 05:15:00,21.44,57.45,7.75,5.08,8.11,7.27,15.0,0.61,7.0,4.82,13.12,3.01,3.98,83.22,0.4,228.31,982.4,2.99,26.76,0.0,0.0,75.0
2021-05-13 05:15:00,2021-05-13 05:30:00,22.94,65.49,1.7,8.88,5.92,4.63,14.99,0.6,6.0,5.03,13.09,3.0,3.96,82.24,0.42,245.98,982.4,3.0,26.76,0.0,0.0,75.0
2021-05-13 05:30:00,2021-05-13 05:45:00,21.21,59.24,3.11,4.88,5.82,4.02,16.58,0.63,8.0,4.84,12.89,3.0,3.96,81.68,0.39,234.89,982.4,2.97,26.67,0.0,0.0,75.0
2021-05-13 05:45:00,2021-05-13 06:00:00,51.78,124.93,7.05,13.29,14.98,15.0,10.99,0.86,12.0,5.0,13.01,3.0,4.01,82.72,0.37,219.39499999999998,953.6,3.0,25.78,0.0,0.0,75.0
2021-05-13 06:00:00,2021-05-13 06:15:00,22.92,71.2,7.05,3.92,0.24,0.08,5.57,0.58,7.0,5.21,12.91,2.99,3.99,81.49,0.42,228.1,981.5,3.04,26.51,0.0,0.0,75.0
2021-05-13 06:15:00,2021-05-13 06:30:00,23.51,63.89,1.69,5.08,3.53,3.53,13.56,0.74,7.0,5.18,12.84,3.04,4.03,81.48,0.37,245.41,978.8,2.98,26.68,0.0,0.0,75.0
2021-05-13 06:30:00,2021-05-13 06:45:00,51.78,124.93,7.05,13.29,14.98,15.0,10.99,0.86,12.0,5.0,13.01,3.0,4.01,82.72,0.37,219.39499999999998,953.6,3.0,25.78,0.0,0.0,75.0
2021-05-13 06:45:00,2021-05-13 07:00:00,26.74,85.18,0.24,1.28,0.21,0.03,10.08,0.86,6.0,5.56,13.14,3.02,4.09,80.16,0.24,247.91,975.9,3.03,27.33,0.0,0.0,75.0
2021-05-13 07:00:00,2021-05-13 07:15:00,24.15,63.82,4.94,7.76,8.14,7.95,9.1,0.77,6.0,4.9,13.06,2.97,3.91,78.85,0.36,255.09,982.8,3.02,27.71,0.0,0.0,75.0
2021-05-13 07:15:00,2021-05-13 07:30:00,51.78,124.93,7.05,13.29,14.98,15.0,10.99,0.86,12.0,5.0,13.01,3.0,4.01,82.72,0.37,219.39499999999998,953.6,3.0,25.78,0.0,0.0,75.0
2021-05-13 07:30:00,2021-05-13 07:45:00,20.33,41.61,14.44,0.41,11.65,12.27,8.71,0.77,7.0,5.02,12.95,2.99,4.02,78.42,0.29,234.32,965.2,2.99,27.87,0.0,0.0,75.0
2021-05-13 07:45:00,2021-05-13 08:00:00,51.78,124.93,7.05,13.29,14.98,15.0,10.99,0.86,12.0,5.0,13.01,3.0,4.01,82.72,0.37,219.39499999999998,953.6,3.0,25.78,0.0,0.0,75.0
2021-05-13 08:00:00,2021-05-13 08:15:00,21.97,72.39,7.05,4.01,0.02,0.07,9.63,0.98,8.0,4.94,13.18,2.97,4.06,76.92,0.07,276.76,953.2,3.02,28.23,0.0,0.0,75.0
2021-05-13 08:15:00,2021-05-13 08:30:00,20.95,64.21,1.78,6.82,3.91,3.63,11.0,1.02,8.0,5.1,13.23,3.0,4.06,74.3,0.34,270.78,953.2,3.0,28.94,0.0,0.0,75.0
2021-05-13 08:30:00,2021-05-13 08:45:00,17.68,53.17,7.05,7.1,0.59,0.01,9.16,0.76,8.0,5.22,13.17,3.01,4.02,73.73,0.38,231.51,953.2,3.0,28.79,0.0,0.0,75.0
2021-05-13 08:45:00,2021-05-13 09:00:00,51.78,124.93,7.05,13.29,14.98,15.0,10.99,0.86,12.0,5.0,13.01,3.0,4.01,82.72,0.37,219.39499999999998,953.6,3.0,25.78,0.0,0.0,75.0
2021-05-13 09:00:00,2021-05-13 09:15:00,17.79,63.01,2.85,3.77,5.26,2.82,4.46,0.65,8.0,5.07,13.2,2.97,3.95,70.98,0.44,237.22,953.2,2.99,28.8,0.0,0.0,75.0
2021-05-13 09:15:00,2021-05-13 09:30:00,51.78,124.93,7.05,13.29,14.98,15.0,10.99,0.86,12.0,5.0,13.01,3.0,4.01,82.72,0.37,219.39499999999998,953.6,3.0,25.78,0.0,0.0,75.0
2021-05-13 09:30:00,2021-05-13 09:45:00,51.78,124.93,7.05,13.29,14.98,15.0,10.99,0.86,12.0,5.0,13.01,3.0,4.01,82.72,0.37,219.39499999999998,953.6,3.0,25.78,0.0,0.0,75.0
2021-05-13 09:45:00,2021-05-13 10:00:00,18.89,74.97,4.45,4.27,6.74,5.47,10.26,0.69,8.0,5.27,12.91,3.0,3.97,69.82,0.63,244.9,953.2,2.99,29.41,0.0,0.0,75.0
2021-05-13 10:00:00,2021-05-13 10:15:00,18.03,71.39,7.69,2.95,8.7,8.16,12.22,0.7,7.0,5.12,12.9,2.99,3.98,69.52,0.67,240.38,953.2,3.02,29.58,0.0,0.0,75.0
2021-05-13 10:15:00,2021-05-13 10:30:00,17.73,70.39,0.75,5.35,3.68,2.15,13.47,0.58,11.0,5.0,12.8,3.01,3.99,69.12,1.09,244.69,953.2,2.98,29.65,0.0,0.0,75.0
2021-05-13 10:30:00,2021-05-13 10:45:00,51.78,124.93,7.05,13.29,14.98,15.0,10.99,0.86,12.0,5.0,13.01,3.0,4.01,82.72,0.37,219.39499999999998,953.6,3.0,25.78,0.0,0.0,75.0
2021-05-13 10:45:00,2021-05-13 11:00:00,17.22,68.92,1.23,5.44,1.99,2.97,11.83,0.81,13.0,5.2,13.16,2.98,3.96,67.78,0.8,242.18,953.2,3.0,30.08,0.0,0.0,75.0
2021-05-13 11:00:00,2021-05-13 11:15:00,16.91,73.63,7.05,10.31,1.81,0.76,9.88,0.68,13.0,4.82,13.12,3.0,3.98,65.62,1.14,239.31,953.2,3.02,30.24,0.0,0.0,75.0
2021-05-13 11:15:00,2021-05-13 11:30:00,16.96,76.55,2.53,4.8,5.53,3.5,9.59,0.56,16.0,5.06,12.78,3.01,3.98,67.98,0.81,243.3,953.2,2.98,29.8,0.0,0.0,75.0
2021-05-13 11:30:00,2021-05-13 11:45:00,18.13,78.71,0.02,6.5,1.61,1.38,8.67,0.65,14.0,4.87,13.06,3.03,3.9,67.05,1.16,247.24,953.2,3.0,30.01,0.0,0.0,75.0
2021-05-13 11:45:00,2021-05-13 12:00:00,16.46,74.01,4.91,10.04,10.19,8.87,11.4,0.67,12.0,4.99,13.19,3.0,4.02,67.15,0.89,247.82,953.2,3.02,29.91,0.0,0.0,75.0
2021-05-13 12:00:00,2021-05-13 12:15:00,51.78,124.93,7.05,13.29,14.98,15.0,10.99,0.86,12.0,5.0,13.01,3.0,4.01,82.72,0.37,219.39499999999998,953.6,3.0,25.78,0.0,0.0,75.0
2021-05-13 12:15:00,2021-05-13 12:30:00,17.66,80.97,2.8,4.73,3.95,3.85,13.09,0.56,14.0,4.83,12.88,3.01,4.05,69.16,1.28,236.9,953.2,3.0,29.78,0.0,0.0,75.0
2021-05-13 12:30:00,2021-05-13 12:45:00,18.9,75.56,1.87,0.91,2.47,1.28,10.23,0.68,15.0,4.93,13.03,3.01,3.99,69.55,1.06,257.86,953.2,3.0,30.06,0.0,0.0,75.0
2021-05-13 12:45:00,2021-05-13 13:00:00,19.21,93.34,2.6,5.43,5.92,3.13,11.41,0.81,13.0,5.24,13.38,3.03,3.97,67.04,1.27,241.79,953.2,2.98,30.34,0.0,0.0,75.0
2021-05-13 13:00:00,2021-05-13 13:15:00,51.78,124.93,7.05,13.29,14.98,15.0,10.99,0.86,12.0,5.0,13.01,3.0,4.01,82.72,0.37,219.39499999999998,953.6,3.0,25.78,0.0,0.0,75.0
2021-05-13 13:15:00,2021-05-13 13:30:00,19.25,69.7,1.66,7.21,2.28,2.09,9.97,0.62,19.0,5.02,12.88,2.98,3.97,67.74,1.3,249.7,953.2,3.0,30.04,0.0,0.0,75.0
2021-05-13 13:30:00,2021-05-13 13:45:00,18.67,68.01,0.77,6.33,1.6,1.04,10.67,0.67,22.0,5.18,13.19,3.01,3.99,67.26,0.65,255.33,953.2,2.98,30.01,0.0,0.0,75.0
2021-05-13 13:45:00,2021-05-13 14:00:00,18.06,67.4,1.5,3.19,1.46,1.56,8.35,0.74,23.0,5.27,12.63,3.04,4.02,68.04,0.75,262.68,953.2,3.0,30.0,0.0,0.0,75.0
2021-05-13 14:00:00,2021-05-13 14:15:00,18.4,84.58,0.31,3.39,1.25,0.9,8.85,0.64,21.0,5.04,12.93,3.04,3.97,67.11,1.18,259.25,953.9,3.0,30.18,0.0,0.0,75.0
2021-05-13 14:15:00,2021-05-13 14:30:00,19.32,93.5,7.51,1.79,7.62,6.54,10.62,0.58,32.0,5.33,12.9,2.97,4.01,68.35,0.94,263.37,956.1,3.0,30.09,0.0,0.0,75.0
2021-05-13 14:30:00,2021-05-13 14:45:00,20.5,100.91,4.1,5.69,6.34,5.95,10.38,0.85,29.0,5.27,12.93,3.02,4.06,66.9,0.91,262.81,953.6,3.0,30.47,0.0,0.0,75.0
2021-05-13 14:45:00,2021-05-13 15:00:00,19.68,90.48,1.44,4.71,2.27,2.89,9.28,0.74,24.0,4.79,13.08,3.0,4.04,68.17,0.76,300.61,953.6,3.0,30.18,0.0,0.0,75.0
2021-05-13 15:00:00,2021-05-13 15:15:00,19.94,86.14,7.05,7.16,0.16,0.15,4.46,0.92,36.0,5.21,13.04,3.01,4.07,69.57,0.97,274.06,953.9,2.99,30.03,0.0,0.0,75.0
2021-05-13 15:15:00,2021-05-13 15:30:00,51.78,124.93,7.05,13.29,14.98,15.0,10.99,0.86,12.0,5.0,13.01,3.0,4.01,82.72,0.37,219.39499999999998,953.6,3.0,25.78,0.0,0.0,75.0
2021-05-13 15:30:00,2021-05-13 15:45:00,21.19,96.61,0.01,6.14,2.06,0.05,9.82,0.84,17.0,4.98,12.71,3.01,4.02,67.93,0.41,276.26,982.5,3.0,30.49,0.0,0.0,75.0
2021-05-13 15:45:00,2021-05-13 16:00:00,20.53,89.11,2.36,6.74,5.06,1.39,6.31,0.85,18.0,4.97,12.98,3.01,3.95,68.55,0.7,258.43,982.5,2.98,30.12,0.0,0.0,75.0
2021-05-13 16:00:00,2021-05-13 16:15:00,51.78,124.93,7.05,13.29,14.98,15.0,10.99,0.86,12.0,5.0,13.01,3.0,4.01,82.72,0.37,219.39499999999998,953.6,3.0,25.78,0.0,0.0,75.0
2021-05-13 16:15:00,2021-05-13 16:30:00,21.19,86.25,9.22,5.94,11.47,9.91,8.06,0.63,16.0,4.95,13.25,2.98,3.91,70.05,0.64,245.88,982.5,3.01,29.48,0.0,0.0,75.0
2021-05-13 16:30:00,2021-05-13 16:45:00,51.78,124.93,7.05,13.29,14.98,15.0,10.99,0.86,12.0,5.0,13.01,3.0,4.01,82.72,0.37,219.39499999999998,953.6,3.0,25.78,0.0,0.0,75.0
2021-05-13 16:45:00,2021-05-13 17:00:00,51.78,124.93,7.05,13.29,14.98,15.0,10.99,0.86,12.0,5.0,13.01,3.0,4.01,82.72,0.37,219.39499999999998,953.6,3.0,25.78,0.0,0.0,75.0
2021-05-13 17:00:00,2021-05-13 17:15:00,51.78,124.93,7.05,13.29,14.98,15.0,10.99,0.86,12.0,5.0,13.01,3.0,4.01,82.72,0.37,219.39499999999998,953.6,3.0,25.78,0.0,0.0,75.0
2021-05-13 17:15:00,2021-05-13 17:30:00,19.9,87.61,3.16,12.22,8.34,6.52,5.66,0.74,13.0,5.03,13.02,3.0,3.99,68.79,0.64,255.4,982.5,2.99,29.55,0.0,0.0,75.0
2021-05-13 17:30:00,2021-05-13 17:45:00,21.15,93.12,13.83,5.51,14.37,12.19,7.1,0.86,11.0,5.08,12.97,3.03,3.94,71.72,0.42,249.37,982.5,2.98,29.25,0.0,0.0,75.0
2021-05-13 17:45:00,2021-05-13 18:00:00,22.37,90.77,5.23,7.63,4.15,3.8,7.31,0.75,10.0,4.73,12.84,3.02,4.03,74.68,0.73,241.57,982.5,2.98,28.94,0.0,0.0,75.0
2021-05-13 18:00:00,2021-05-13 18:15:00,21.88,97.36,17.24,13.7,21.4,25.88,5.64,0.79,14.0,4.95,12.95,2.98,3.97,76.07,0.68,243.27,982.5,3.0,28.29,0.0,0.0,75.0
2021-05-13 18:15:00,2021-05-13 18:30:00,51.78,124.93,7.05,13.29,14.98,15.0,10.99,0.86,12.0,5.0,13.01,3.0,4.01,82.72,0.37,219.39499999999998,953.6,3.0,25.78,0.0,0.0,75.0
2021-05-13 18:30:00,2021-05-13 18:45:00,51.78,124.93,7.05,13.29,14.98,15.0,10.99,0.86,12.0,5.0,13.01,3.0,4.01,82.72,0.37,219.39499999999998,953.6,3.0,25.78,0.0,0.0,75.0
